0;0
0.02;0
0.04;0.0009
0.06;0.004500087
0.08;0.010002247
0.1;0.027710506
0.12;0.064719461
0.14;0.116841105
0.16;0.17377462
0.18;0.238988927
0.2;0.306286601
0.22;0.369574073
0.24;0.43715364
0.26;0.512543911
0.28;0.584755083
0.3;0.646488868
0.32;0.696143397
0.34;0.727520413
0.36;0.731133148
0.38;0.712691952
0.4;0.684926067
0.42;0.66087265
0.44;0.652084002
0.46;0.662618094
0.48;0.686631475
0.5;0.718777696
0.52;0.751324886
0.54;0.77842048
0.56;0.806049833
0.58;0.837886769
0.6;0.867558358
0.62;0.890206742
0.64;0.909240152
0.66;0.92506472
0.68;0.928794169
0.7;0.925513262
0.72;0.925600334
0.74;0.927761758
0.76;0.930890005
0.78;0.92830464
0.8;0.91258597
0.82;0.884116111
0.84;0.842210027
0.86;0.790658631
0.88;0.730100611
0.9;0.672161718
0.92;0.621173351
0.94;0.577802997
0.96;0.538043569
0.98;0.490639241
1;0.435024437
1.02;0.381178637
1.04;0.361989792
1.06;0.401156369
1.08;0.491259921
1.1;0.600357073
1.12;0.691692173
1.14;0.748664339
1.16;0.792866624
1.18;0.840824321
1.2;0.888459831
1.22;0.919817477
1.24;0.907346104
1.26;0.838933671
1.28;0.712947676
1.3;0.557281174
1.32;0.41847707
1.34;0.312588574
1.36;0.228947432
1.38;0.16566821
1.4;0.131248847
1.42;0.119548341
1.44;0.15892765
1.46;0.295126458
1.48;0.492071035
1.5;0.70118238
1.52;0.899666981
1.54;1.086533468
1.56;1.253816606
1.58;1.401998559
1.6;1.524092239
1.62;1.613467857
1.64;1.684081264
1.66;1.739079379
1.68;1.780768149
1.7;1.824726384
1.72;1.898812262
1.74;2.013255015
1.76;2.158758246
1.78;2.306440707
1.8;2.438348609
1.82;2.54110515
1.84;2.608913347
1.86;2.677309602
1.88;2.752625694
1.9;2.815087911
1.92;2.85048059
1.94;2.861056332
1.96;2.866405833
1.98;2.885637349
2;2.918700738
2.02;2.956195372
2.04;2.987126159
2.06;2.997514461
2.08;2.980809125
2.1;2.960538876
2.12;2.939933858
2.14;2.914671306
2.16;2.885597801
2.18;2.850897711
2.2;2.80236351
2.22;2.740667018
2.24;2.659772084
2.26;2.541933084
2.28;2.363184279
2.3;2.126258962
2.32;1.859525795
2.34;1.58446603
2.36;1.307593469
2.38;1.038856445
2.4;0.7963973
2.42;0.587454925
2.44;0.416155101
2.46;0.3026471
2.48;0.281517914
2.5;0.375138603
2.52;0.57712769
2.54;0.844028123
2.56;1.11661684
2.58;1.347827617
2.6;1.533451031
2.62;1.703171958
2.64;1.87583386
2.66;2.035309324
2.68;2.148818531
2.7;2.200337665
2.72;2.211107224
2.74;2.225465992
2.76;2.258060173
2.78;2.279497133
2.8;2.238164278
2.82;2.116256171
2.84;1.968137846
2.86;1.858362338
2.88;1.815761192
2.9;1.833655987
2.92;1.881718689
2.94;1.965376466
2.96;2.112686113
2.98;2.311469732
3;2.539178465
3.02;2.783433289
3.04;3.019838426
3.06;3.212899963
3.08;3.342859063
3.1;3.4061247
3.12;3.400228804
3.14;3.304063091
3.16;3.119199715
3.18;2.864690977
3.2;2.530011304
3.22;2.142208737
3.24;1.764895173
3.26;1.435898749
3.28;1.181213315
3.3;1.015688659
3.32;0.923587431
3.34;0.911931205
3.36;1.003980661
3.38;1.196644473
3.4;1.453901854
3.42;1.705902592
3.44;1.895144767
3.46;1.980099664
3.48;1.960857509
3.5;1.883837795
3.52;1.80117957
3.54;1.742895439
3.56;1.709903879
3.58;1.680986352
3.6;1.628822155
3.62;1.542877602
3.64;1.433141617
3.66;1.288053186
3.68;1.048602083
3.7;0.700127625
3.72;0.311410734
3.74;0.254007115
3.76;0.57976643
3.78;0.872890531
3.8;1.119494009
3.82;1.30631039
3.84;1.368729066
3.86;1.243957253
3.88;0.954746048
3.9;0.580218248
3.92;0.234370705
3.94;0.251804514
3.96;0.49092094
3.98;0.63969899
4;0.649134328
4.02;0.539970418
4.04;0.360259554
4.06;0.269057286
4.08;0.516111674
4.1;0.949863938
