0,0
0.02,0
0.04,0
0.06,0
0.08,0.035907997
0.1,0.006197798
0.12,-0.00645789
0.14,-0.015590657
0.16,-0.003470336
0.18,0.009643303
0.2,0.02166445
0.22,-0.00242526
0.24,-0.015952523
0.26,-0.004637339
0.28,0.005721453
0.3,-0.002207401
0.32,0.041922768
0.34,0.012464755
0.36,-0.067296055
0.38,-0.029136957
0.4,0.021549954
0.42,0.013417615
0.44,0.021656391
0.46,0.066006024
0.48,0.073291468
0.5,0.01013448
0.52,-0.03496789
0.54,-0.043601422
0.56,-0.030004495
0.58,0.010045948
0.6,0.009104235
0.62,-0.006668486
0.64,0.018871529
0.66,0.048393884
0.68,0.030235092
0.7,-0.020590505
0.72,-0.047523119
0.74,-0.016230199
0.76,0.010688547
0.78,-0.000390413
0.8,0.021778945
0.82,0.036051514
0.84,-0.018892492
0.86,-0.032220122
0.88,0.013273609
0.9,0.033229572
0.92,0.033681086
0.94,0.030501162
0.96,-0.028590306
0.98,-0.102970245
1,-0.031555765
1.02,0.001854908
1.04,-0.071464465
1.06,-0.070903303
1.08,0.023410826
1.1,0.07750182
1.12,0.049272722
1.14,0.015319434
1.16,-0.006572385
1.18,0.018392615
1.2,0.034319648
1.22,-0.030056101
1.24,-0.045462294
1.26,0.035719327
1.28,0.072212691
1.3,0.016704281
1.32,-0.020687248
1.34,0.024795994
1.36,0.048593838
1.38,-0.01801367
1.4,-0.017226743
1.42,0.013184924
1.44,-0.038065581
1.46,-0.028316177
1.48,0.029032141
1.5,0.019182752
1.52,3.43E-05
1.54,0.072999602
1.56,0.100914251
1.58,-0.001738318
1.6,-0.063806529
1.62,-0.058036865
1.64,-0.008296988
1.66,0.02824844
1.68,-0.000652615
1.7,-0.02145159
1.72,-0.004592997
1.74,-0.006136682
1.76,-0.030376988
1.78,-0.01495919
1.8,0.040705306
1.82,0.077985581
1.84,0.112864771
1.86,0.158975306
1.88,0.120277615
1.9,-0.034343838
1.92,-0.110321804
1.94,-0.064161284
1.96,-0.023862339
1.98,-0.011945688
2,0.013103654
2.02,0.043083792
2.04,-0.034329327
2.06,-0.103173425
2.08,-0.038454205
2.1,0.055118165
2.12,0.098074572
2.14,0.079344939
2.16,-0.002709541
2.18,-0.042309771
2.2,-0.063566254
2.22,-0.106519434
2.24,-0.077588884
2.26,-0.003466636
2.28,0.017783073
2.3,-0.010213654
2.32,0.042122722
2.34,0.125499006
2.36,0.079270765
2.38,0.02696893
2.4,-0.000865719
2.42,-0.04841078
2.44,-0.051484159
2.46,0.039057813
2.48,0.079120092
2.5,0.021866009
2.52,-0.025389924
2.54,-0.036251942
2.56,0.00299815
2.58,0.022986636
2.6,-0.003572722
2.62,0.00431659
2.64,0.017108303
2.66,-0.01259948
2.68,-0.040245443
2.7,-0.091864434
2.72,-0.100394388
2.74,-0.029754404
2.76,0.048023486
2.78,0.119207125
2.8,0.156127187
2.82,0.143278073
2.84,0.010264847
2.86,-0.112996407
2.88,-0.022455061
2.9,0.09304792
2.92,0.04481419
2.94,0.000454924
2.96,0.04100107
2.98,0.092986911
3,0.071808333
3.02,-0.019824495
3.04,-0.053470336
3.06,-0.01824211
3.08,0.074754235
3.1,0.046065734
3.12,-0.024591667
3.14,-0.031931498
3.16,-0.081649465
3.18,-0.073008089
3.2,-0.00914156
3.22,0.030887768
3.24,0.113080076
3.26,0.101500581
3.28,-0.010245
3.3,-0.010534037
3.32,0.047040612
3.34,0.070884878
3.36,0.032844817
3.38,0.024280092
3.4,-0.029468761
3.42,-0.1636587
3.44,-0.188131162
3.46,-0.066245734
3.48,0.15741945
3.5,0.195803058
3.52,0.05215682
3.54,0.04390185
3.56,0.026097691
3.58,-0.117592783
3.6,-0.151154755
3.62,-0.03658315
3.64,0.00203445
3.66,-0.109789832
3.68,-0.162786391
3.7,-0.091078456
3.72,0.009855138
3.74,0.081036498
3.76,0.102625979
3.78,0.029639159
3.8,0.034070382
3.82,0.112068838
3.84,0.060785596
3.86,0.06978182
3.88,0.10366815
3.9,-0.06530344
3.92,-0.150311024
