0,0
0.02,0
0.04,0
0.06,0
0.08,-0.028015535
0.1,0.033728746
0.12,0.041263624
0.14,0.012852722
0.16,-0.024279924
0.18,-0.022614174
0.2,0.006971667
0.22,0.00693237
0.24,0.003337875
0.26,0.003624572
0.28,-0.027681437
0.3,-0.018964465
0.32,0.013976422
0.34,0.028768073
0.36,0.012345994
0.38,-0.027293242
0.4,-0.01018815
0.42,0.004814939
0.44,0.009941713
0.46,-0.006719343
0.48,-0.032285734
0.5,-0.011028976
0.52,0.011764648
0.54,0.033595107
0.56,0.02958107
0.58,0.00276815
0.6,0.008468456
0.62,0.016682997
0.64,0.029714709
0.66,0.006170291
0.68,-0.022862355
0.7,0.012031774
0.72,0.033065306
0.74,0.025640214
0.76,0.014164954
0.78,-0.029410826
0.8,-0.043462355
0.82,-0.020752722
0.84,-0.044261024
0.86,-0.069823272
0.88,-0.070318073
0.9,-0.024209924
0.92,0.047051606
0.94,0.062907294
0.96,0.019853823
0.98,0.001805596
1,0.017185749
1.02,0.015331789
1.04,-0.004527125
1.06,-0.005124388
1.08,0.011355933
1.1,0.026332294
1.12,-0.009151147
1.14,-0.061440413
1.16,-0.056015168
1.18,-0.02522656
1.2,-0.009960321
1.22,-0.007540443
1.24,-0.002920398
1.26,0.030129954
1.28,0.055536284
1.3,-0.021223654
1.32,-0.070295795
1.34,-0.026247966
1.36,0.027329832
1.38,0.000524954
1.4,-0.038458731
1.42,-0.019820413
1.44,0.007545382
1.46,0.024556758
1.48,0.027679847
1.5,0.003259281
1.52,-0.029694021
1.54,-0.048707813
1.56,-0.051049725
1.58,-0.039087156
1.6,0.003007752
1.62,0.016998012
1.64,-0.011881422
1.66,-0.012022859
1.68,-0.002554954
1.7,-0.026373654
1.72,-0.006856804
1.74,0.071522446
1.76,0.109322508
1.78,0.058840749
1.8,0.021424113
1.82,0.045490856
1.84,0.046386575
1.86,-0.002554954
1.88,-0.06834685
1.9,-0.075697171
1.92,-0.001926514
1.94,0.030338364
1.96,-0.022774862
1.98,-0.024138333
2,0.010951346
2.02,0.028709205
2.04,-0.004939664
2.06,-0.117579679
2.08,-0.121841911
2.1,-0.028204862
2.12,0.022159144
2.14,0.031992982
2.16,0.000697813
2.18,0.000662462
2.2,0.053776667
2.22,0.071812003
2.24,0.065742416
2.26,0.016514358
2.28,-0.03879919
2.3,-0.041079067
2.32,-0.04398896
2.34,-0.054125092
2.36,-0.036850963
2.38,-0.041842615
2.4,-0.041646101
2.42,0.013036774
2.44,0.100809648
2.46,0.122393532
2.48,0.033132661
2.5,-0.06037789
2.52,-0.045569144
2.54,0.012053884
2.56,-0.036179511
2.58,-0.123890795
2.6,-0.112351743
2.62,-0.049544969
2.64,-0.012159679
2.66,0.036127416
2.68,0.130322783
2.7,0.231292492
2.72,0.193466865
2.74,0.042201774
2.76,0.011096346
2.78,-3.93E-05
2.8,-0.079230046
2.82,-0.120189954
2.84,-0.155491514
2.86,-0.148203624
2.88,-0.034474251
2.9,0.008041407
2.92,-0.03795104
2.94,-0.06521263
2.96,-0.062211468
2.98,-0.033407859
3,-0.019200076
3.02,-0.028525352
3.04,-0.015003028
3.06,0.030313196
3.08,0.091713089
3.1,0.069437661
3.12,-0.056329969
3.14,-0.093490872
3.16,-0.029699939
3.18,-0.041686361
3.2,-0.068077278
3.22,0.009219771
3.24,0.115819159
3.26,0.100460887
3.28,0.017022339
3.3,-0.026709679
3.32,-0.067058012
3.34,-0.070388089
3.36,0.01887237
3.38,0.135689969
3.4,0.111584388
3.42,-0.082443685
3.44,-0.210105183
3.46,-0.131428517
3.48,-0.031344144
3.5,-0.073628226
3.52,-0.09225815
3.54,-0.020232661
3.56,0.030844618
3.58,0.038277829
3.6,0.041702783
3.62,0.048416942
3.64,0.040706483
3.66,0.01089656
3.68,0.011762492
3.7,-0.022420963
3.72,-0.021438394
3.74,0.085750872
3.76,0.100056055
3.78,0.008387859
3.8,0.012656514
3.82,0.084887171
3.84,0.039445245
3.86,-0.04786393
3.88,-0.019022431
3.9,0.060540291
3.92,0.09717419
