0.0100;0.7689
0.0105;0.7772
0.0110;0.7742
0.0115;0.7578
0.0120;0.7356
0.0126;0.7398
0.0132;0.8079
0.0138;0.8006
0.0145;0.7583
0.0151;0.7519
0.0158;0.7574
0.0166;0.7597
0.0174;0.7599
0.0182;0.7614
0.0191;0.7636
0.0200;0.7655
0.0209;0.7674
0.0219;0.7700
0.0229;0.7726
0.0240;0.7734
0.0251;0.7817
0.0263;0.7896
0.0275;0.7942
0.0288;0.8019
0.0302;0.8235
0.0316;0.8670
0.0331;0.9529
0.0347;1.0367
0.0363;1.0916
0.0380;1.0315
0.0398;1.1386
0.0417;1.2065
0.0437;1.2534
0.0457;1.0971
0.0479;1.1682
0.0501;1.2525
0.0525;1.3198
0.0550;1.3136
0.0575;1.3884
0.0603;1.4993
0.0631;1.4181
0.0661;1.4890
0.0692;1.3827
0.0724;1.3380
0.0759;1.5362
0.0794;1.7556
0.0832;1.6548
0.0871;1.5257
0.0912;1.4756
0.0955;1.6933
0.1000;1.7496
0.1047;1.6422
0.1096;1.6172
0.1148;1.7754
0.1202;1.7527
0.1259;1.5908
0.1318;1.4254
0.1380;1.6230
0.1445;1.7234
0.1514;1.6863
0.1585;1.8638
0.1660;2.0382
0.1738;1.9047
0.1820;1.5738
0.1905;1.6541
0.1995;1.7586
0.2089;1.6687
0.2188;1.7215
0.2291;1.7541
0.2399;1.8012
0.2512;1.9204
0.2630;1.5876
0.2754;1.5607
0.2884;1.7585
0.3020;1.7168
0.3162;1.8279
0.3311;1.7701
0.3467;1.5722
0.3631;1.7993
0.3802;1.8680
0.3981;1.7538
0.4169;1.6105
0.4365;1.5949
0.4571;1.5489
0.4786;1.5007
0.5012;1.4317
0.5248;1.2871
0.5495;1.2627
0.5754;1.1924
0.6026;1.2216
0.6310;1.1495
0.6607;1.0494
0.6918;0.9705
0.7244;0.9840
0.7586;0.9425
0.7943;0.8995
0.8318;0.8293
0.8710;0.8162
0.9120;0.7868
0.9550;0.7486
1.0000;0.7124
1.0471;0.7051
1.0965;0.6523
1.1482;0.5679
1.2023;0.5922
1.2589;0.5528
1.3183;0.5643
1.3804;0.4971
1.4454;0.4889
1.5136;0.4626
1.5849;0.4287
1.6596;0.4282
1.7378;0.3996
1.8197;0.3919
1.9055;0.3697
1.9953;0.3536
2.0893;0.3926
2.1878;0.3615
2.2909;0.3031
2.3988;0.2598
2.5119;0.2813
2.6303;0.2588
2.7542;0.2366
2.8840;0.2239
3.0200;0.2179
3.1623;0.2076
3.3113;0.1749
3.4674;0.1579
3.6308;0.1434
3.8019;0.1313
3.9811;0.1202
4.1687;0.1065
4.3652;0.0967
4.5709;0.0867
4.7863;0.0778
5.0119;0.0664
5.2481;0.0531
5.4954;0.0512
5.7544;0.0457
6.0256;0.0513
6.3096;0.0553
6.6069;0.0493
6.9183;0.0331
7.2444;0.0317
7.5858;0.0322
7.9433;0.0391
8.3176;0.0422
8.7096;0.0387
9.1201;0.0340
9.5499;0.0250
10.0000;0.0181
