0;0
0;0
0;0
0;0
0.002331;5.0122
0.014125;9.2151
0.028376;16.4983
0.038709;21.6067
0.042772;24.9547
0.04449;27.0038
0.049285;30.8876
0.059552;34.5216
0.068562;38.4014
0.071905;41.2837
0.072688;42.5492
0.074198;42.4927
0.078069;49.1256
0.093116;55.1922
0.108436;56.2543
0.10357;56.7299
0.087909;51.9992
0.078022;45.1776
0.075889;44.8869
0.08539;55.285
0.117616;75.5613
0.170733;100.8096
0.223284;126.5961
0.257924;144.7628
0.271435;152.66
0.271622;155.621
0.271833;154.8483
0.274506;154.3379
0.277528;158.3551
0.288386;167.4184
0.314271;180.2589
0.347241;193.435
0.369651;202.5933
0.373273;206.9402
0.367682;205.4882
0.362759;200.9169
0.359679;201.0631
0.364448;205.1403
0.377548;206.9193
0.383177;208.4847
0.376774;208.7391
0.371386;207.0443
0.376086;209.4311
0.392458;217.9929
0.415708;224.6601
0.42522;222.1912
0.403397;215.8727
0.36832;198.0157
0.329907;167.8156
0.27175;133.201
0.196547;97.9185
0.133678;66.6282
0.100879;45.7245
0.089461;37.1286
0.084381;33.1509
0.077417;32.2314
0.073777;32.1021
0.074326;26.2594
0.061897;17.2455
0.034419;8.7887
0.015671;1.4452
0.016603;-3.0383
0.021343;-3.6306
0.018967;-0.5551
0.021056;2.9508
0.032878;3.2827
0.038867;6.756
0.03771;9.0113
0.034815;2.3923
0.019491;-5.4153
-0.005317;-14.0502
-0.024883;-26.1571
-0.040048;-36.6691
-0.052221;-36.3848
-0.042015;-27.2021
-0.004997;-15.0498
0.028969;-1.1302
0.038627;4.5809
0.028083;2.6295
0.016767;-0.6063
0.017685;-2.5067
0.024605;0.2119
0.030889;6.2966
0.038954;11.5627
0.047257;14.581
0.049986;18.0695
0.053284;25.961
0.074645;43.0402
0.127561;78.7524
0.222582;139.8145
0.365767;217.1788
0.533303;288.793
0.672653;345.2869
0.756913;384.0132
0.799715;403.2683
0.820528;410.7705
0.831518;416.0639
0.845614;423.5304
0.869196;424.2674
0.88015;421.1451
0.860405;415.2242
0.829828;406.0853
0.820177;405.1093
0.845428;414.1642
0.894645;425.8574
0.939646;439.0043
0.962054;444.8944
0.951231;433.3709
0.898673;403.5657
0.818481;361.8045
0.738403;315.5272
0.670878;272.6884
0.615834;246.0596
0.591504;241.6623
0.618051;253.2913
0.68026;282.1882
0.753701;316.7984
0.819882;343.2117
0.861597;360.8033
0.879755;375.5501
0.899494;385.4719
0.931056;390.6708
0.95579;392.9563
0.955019;386.2903
0.926126;369.5704
0.883096;342.9463
0.836073;310.1683
0.783877;278.7369
0.731009;248.3329
0.681478;216.4456
0.627399;182.3719
0.556771;135.9423
0.454953;74.9043
